Country,Timeframe,Sex,Year,Age,Dx,Nx,mx
SWE,Period,Female,1889,32,212.03,31858.13,0.00666
SWE,Period,Male,1889,32,186.2,28458.41,0.00654
SWE,Period,Female,1889,33,209.03,30860.9,0.00677
SWE,Period,Male,1889,33,194.21,27969.87,0.00694
SWE,Period,Female,1889,34,184.03,31607.99,0.00582
SWE,Period,Male,1889,34,178.2,28774.91,0.00619
SWE,Period,Female,1889,35,215.03,31024,0.00693
SWE,Period,Male,1889,35,198.23,28062.69,0.00706
SWE,Period,Female,1889,36,207.04,28513.66,0.00726
SWE,Period,Male,1889,36,168.18,25740.27,0.00653
SWE,Period,Female,1889,37,193.03,28106.34,0.00687
SWE,Period,Male,1889,37,212.24,25463.47,0.00834
SWE,Period,Female,1889,38,218.03,28759.21,0.00758
SWE,Period,Male,1889,38,203.23,25967.25,0.00783
SWE,Period,Female,1889,39,231.04,29262.15,0.0079
SWE,Period,Male,1889,39,202.22,26220.56,0.00771
SWE,Period,Female,1889,40,206.03,28526.67,0.00722
SWE,Period,Male,1889,40,240.27,25350.62,0.00948
SWE,Period,Female,1889,41,232.04,26565.61,0.00873
SWE,Period,Male,1889,41,203.23,23548.05,0.00863
SWE,Period,Female,1889,42,186.03,25322.5,0.00735
SWE,Period,Male,1889,42,192.21,22706.99,0.00846
SWE,Period,Female,1889,43,205.03,25733.15,0.00797
SWE,Period,Male,1889,43,186.21,22922.9,0.00812
SWE,Period,Female,1889,44,230.04,27043.13,0.00851
SWE,Period,Male,1889,44,244.27,23946.37,0.0102
SWE,Period,Female,1889,45,234.03,26744.47,0.00875
SWE,Period,Male,1889,45,228.25,23717.01,0.00962
SWE,Period,Female,1889,46,225.03,26136.91,0.00861
SWE,Period,Male,1889,46,247.27,22937.93,0.01078
SWE,Period,Female,1889,47,210.03,25541.57,0.00822
SWE,Period,Male,1889,47,239.27,22354.42,0.0107
SWE,Period,Female,1889,48,213.03,25099.64,0.00849
SWE,Period,Male,1889,48,267.3,22102.04,0.01209
SWE,Period,Female,1889,49,243.03,24448.7,0.00994
SWE,Period,Male,1889,49,276.31,21408.51,0.01291
SWE,Period,Female,1889,50,232.04,23032.93,0.01007
SWE,Period,Male,1889,50,233.26,19966.03,0.01168
SWE,Period,Female,1889,51,209.03,22824.1,0.00916
SWE,Period,Male,1889,51,241.27,19920.68,0.01211
SWE,Period,Female,1889,52,234.04,23460.56,0.00998
SWE,Period,Male,1889,52,258.29,20499.52,0.0126
SWE,Period,Female,1889,53,291.04,24139.78,0.01206
SWE,Period,Male,1889,53,280.31,21026.57,0.01333
SWE,Period,Female,1889,54,285.04,24462.56,0.01165
SWE,Period,Male,1889,54,341.38,21402.33,0.01595
SWE,Period,Female,1889,55,357.05,24301.38,0.01469
SWE,Period,Male,1889,55,330.37,21288.17,0.01552
SWE,Period,Female,1889,56,323.05,22710.76,0.01422
SWE,Period,Male,1889,56,376.42,19997.62,0.01882
SWE,Period,Female,1889,57,282.04,20570.18,0.01371
SWE,Period,Male,1889,57,306.34,18073.46,0.01695
SWE,Period,Female,1889,58,328.05,20431.35,0.01606
SWE,Period,Male,1889,58,350.39,17701.14,0.01979
SWE,Period,Female,1889,59,346.05,21245.94,0.01629
SWE,Period,Male,1889,59,406.45,18348.74,0.02215
SWE,Period,Female,1889,60,405.06,20815.69,0.01946
SWE,Period,Male,1889,60,415.47,17844.2,0.02328
SWE,Period,Female,1889,61,407.07,19286.27,0.02111
SWE,Period,Male,1889,61,415.46,16417.73,0.02531
SWE,Period,Female,1889,62,437.07,19348.26,0.02259
SWE,Period,Male,1889,62,453.51,16425.72,0.02761
SWE,Period,Female,1889,63,479.08,20325.66,0.02357
SWE,Period,Male,1889,63,478.53,17179.59,0.02785
SWE,Period,Female,1889,64,534.08,19552.77,0.02731
SWE,Period,Male,1889,64,508.57,16436.24,0.03094
SWE,Period,Female,1889,65,562.09,18885.77,0.02976
SWE,Period,Male,1889,65,520.57,15909.66,0.03272
SWE,Period,Female,1889,66,611.1,18395.32,0.03322
SWE,Period,Male,1889,66,506.56,15410.31,0.03287
SWE,Period,Female,1889,67,603.09,17043.47,0.03539
SWE,Period,Male,1889,67,594.66,14233.78,0.04178
SWE,Period,Female,1889,68,581.09,15353.21,0.03785
SWE,Period,Male,1889,68,546.61,12906.68,0.04235
SWE,Period,Female,1889,69,522.08,13801.43,0.03783
SWE,Period,Male,1889,69,499.55,11486.86,0.04349
SWE,Period,Female,1889,70,653.1,12983.14,0.0503
SWE,Period,Male,1889,70,539.6,10627.98,0.05077
SWE,Period,Female,1889,71,649.11,12150.54,0.05342
SWE,Period,Male,1889,71,574.64,9789.12,0.0587
SWE,Period,Female,1889,72,603.1,11585.52,0.05206
SWE,Period,Male,1889,72,602.68,9227.82,0.06531
SWE,Period,Female,1889,73,681.1,11052.61,0.06162
SWE,Period,Male,1889,73,604.67,8654.31,0.06987
SWE,Period,Female,1889,74,621.1,9623.65,0.06454
SWE,Period,Male,1889,74,537.6,7418.11,0.07247
SWE,Period,Female,1889,75,580.09,7886.93,0.07355
SWE,Period,Male,1889,75,509.57,5967.84,0.08539
SWE,Period,Female,1889,76,587.09,7290.6,0.08053
SWE,Period,Male,1889,76,489.54,5340.01,0.09167
SWE,Period,Female,1889,77,674.1,7239.62,0.09311
SWE,Period,Male,1889,77,539.6,5190.66,0.10396
SWE,Period,Female,1889,78,617.09,6382.89,0.09668
SWE,Period,Male,1889,78,561.63,4516.66,0.12435
SWE,Period,Female,1889,79,516.08,4945.81,0.10435
SWE,Period,Male,1889,79,388.43,3361.48,0.11555
SWE,Period,Female,1889,80,490.08,3958.09,0.12382
SWE,Period,Male,1889,80,326.37,2633.19,0.12394
SWE,Period,Female,1889,81,492.08,3617.11,0.13604
SWE,Period,Male,1889,81,365.4,2400.47,0.15222
SWE,Period,Female,1889,82,440.06,3157.29,0.13938
SWE,Period,Male,1889,82,359.4,2046.82,0.17559
SWE,Period,Female,1889,83,424.07,2681.21,0.15816
SWE,Period,Male,1889,83,331.37,1656.01,0.2001
SWE,Period,Female,1889,84,408.06,2289.06,0.17827
SWE,Period,Male,1889,84,269.3,1372.76,0.19617
SWE,Period,Female,1889,85,346.06,1932.62,0.17906
SWE,Period,Male,1889,85,253.29,1128.52,0.22444
SWE,Period,Female,1889,86,310.05,1544,0.20081
SWE,Period,Male,1889,86,210.23,869.86,0.24168
SWE,Period,Female,1889,87,300.05,1154.98,0.25979
SWE,Period,Male,1889,87,164.18,620.25,0.2647
SWE,Period,Female,1889,88,210.03,849.15,0.24734
SWE,Period,Male,1889,88,119.13,403.63,0.29515
SWE,Period,Female,1889,89,182.02,653.28,0.27862
SWE,Period,Male,1889,89,81.09,282.07,0.28748
SWE,Period,Female,1889,90,168.03,494.35,0.3399
SWE,Period,Male,1889,90,69.08,210.21,0.32862
SWE,Period,Female,1889,91,125.02,355.61,0.35156
SWE,Period,Male,1889,91,66.07,146.88,0.44982
SWE,Period,Female,1889,92,74.01,255.24,0.28996
SWE,Period,Male,1889,92,39.04,103.95,0.37557
SWE,Period,Female,1889,93,65.01,171.54,0.37898
SWE,Period,Male,1889,93,26.03,68.81,0.37829
SWE,Period,Female,1889,94,40.01,111.87,0.35765
SWE,Period,Male,1889,94,22.02,43.31,0.50843
SWE,Period,Female,1889,95,33.01,73.61,0.44844
SWE,Period,Male,1889,95,18.02,24.77,0.72749
SWE,Period,Female,1889,96,26,43.12,0.60297
SWE,Period,Male,1889,96,5,12.03,0.41563
SWE,Period,Female,1889,97,7,20.78,0.33686
SWE,Period,Male,1889,97,1,6.82,0.14663
SWE,Period,Female,1889,98,6,12.33,0.48662
SWE,Period,Male,1889,98,2,4.2,0.47619
SWE,Period,Female,1889,99,7.01,7.41,0.94602
SWE,Period,Female,1889,100,1,4.06,0.24631
SWE,Period,Female,1889,101,1,3.23,0.3096
SWE,Period,Female,1889,102,1,1.97,0.50761
SWE,Period,Female,1889,103,1,1.25,0.8
SWE,Period,Female,1889,106,1,0.25,4
SWE,Period,Female,1890,0,6057.33,60364.11,0.10035
SWE,Period,Male,1890,0,7720.87,62433.54,0.12367
SWE,Period,Female,1890,1,1938.43,57947.4,0.03345
SWE,Period,Male,1890,1,2019.54,59339.37,0.03403
SWE,Period,Female,1890,2,1187.26,58158.95,0.02041
SWE,Period,Male,1890,2,1374.04,59692.17,0.02302
SWE,Period,Female,1890,3,984.22,57394.21,0.01715
SWE,Period,Male,1890,3,1012.77,58847.82,0.01721
SWE,Period,Female,1890,4,750.16,55445.48,0.01353
SWE,Period,Male,1890,4,784.59,56913.88,0.01379
SWE,Period,Female,1890,5,555.13,54288.23,0.01023
SWE,Period,Male,1890,5,572.43,55784.78,0.01026
SWE,Period,Female,1890,6,425.09,52625.82,0.00808
SWE,Period,Male,1890,6,432.33,54167.06,0.00798
SWE,Period,Female,1890,7,350.07,50846.33,0.00688
SWE,Period,Male,1890,7,355.27,52271,0.0068
SWE,Period,Female,1890,8,284.06,49762.72,0.00571
SWE,Period,Male,1890,8,280.21,51160.84,0.00548
SWE,Period,Female,1890,9,243.05,49040.47,0.00496
SWE,Period,Male,1890,9,255.19,50271.12,0.00508
SWE,Period,Female,1890,10,232.05,49640.58,0.00467
SWE,Period,Male,1890,10,220.16,50598.17,0.00435
SWE,Period,Female,1890,11,174.04,48861.94,0.00356
SWE,Period,Male,1890,11,187.14,49907.95,0.00375
SWE,Period,Female,1890,12,169.03,48129.25,0.00351
SWE,Period,Male,1890,12,169.13,49254.81,0.00343
SWE,Period,Female,1890,13,206.04,47600.02,0.00433
SWE,Period,Male,1890,13,169.13,48789.12,0.00347
SWE,Period,Female,1890,14,196.04,46173.06,0.00425
SWE,Period,Male,1890,14,153.12,47441.71,0.00323
SWE,Period,Female,1890,15,196.04,44781.81,0.00438
SWE,Period,Male,1890,15,172.13,46011.66,0.00374
SWE,Period,Female,1890,16,165.04,43410.33,0.0038
SWE,Period,Male,1890,16,178.14,44725.16,0.00398
SWE,Period,Female,1890,17,200.05,41986.31,0.00476
SWE,Period,Male,1890,17,230.17,43454.55,0.0053
SWE,Period,Female,1890,18,229.05,41064.55,0.00558
SWE,Period,Male,1890,18,214.16,42067.81,0.00509
SWE,Period,Female,1890,19,206.04,39459.12,0.00522
SWE,Period,Male,1890,19,221.17,39332.6,0.00562
SWE,Period,Female,1890,20,195.05,36915.76,0.00528
SWE,Period,Male,1890,20,225.17,35963.24,0.00626
SWE,Period,Female,1890,21,177.04,34297.4,0.00516
SWE,Period,Male,1890,21,204.16,32681.11,0.00625
SWE,Period,Female,1890,22,202.04,34177.73,0.00591
SWE,Period,Male,1890,22,226.18,32054.17,0.00706
SWE,Period,Female,1890,23,214.05,37234.17,0.00575
SWE,Period,Male,1890,23,234.18,35278.57,0.00664
SWE,Period,Female,1890,24,241.05,38247.93,0.0063
SWE,Period,Male,1890,24,273.21,36241.9,0.00754
SWE,Period,Female,1890,25,251.06,38041.35,0.0066
SWE,Period,Male,1890,25,273.21,35562.08,0.00768
SWE,Period,Female,1890,26,218.04,37784.8,0.00577
SWE,Period,Male,1890,26,259.19,35042.65,0.0074
SWE,Period,Female,1890,27,241.06,36666.22,0.00657
SWE,Period,Male,1890,27,227.17,33678.03,0.00675
SWE,Period,Female,1890,28,217.05,34933.12,0.00621
SWE,Period,Male,1890,28,209.16,31606.08,0.00662
SWE,Period,Female,1890,29,233.05,34921.72,0.00667
SWE,Period,Male,1890,29,230.17,31324.19,0.00735
SWE,Period,Female,1890,30,222.05,35929.92,0.00618
SWE,Period,Male,1890,30,220.17,32082.76,0.00686
SWE,Period,Female,1890,31,235.05,35601.97,0.0066
SWE,Period,Male,1890,31,222.16,31733.22,0.007
SWE,Period,Female,1890,32,220.05,33661.85,0.00654
SWE,Period,Male,1890,32,195.14,29843.16,0.00654
SWE,Period,Female,1890,33,182.04,31324.85,0.00581
SWE,Period,Male,1890,33,200.15,27762.48,0.00721
SWE,Period,Female,1890,34,218.05,30369.47,0.00718
SWE,Period,Male,1890,34,179.13,27352.94,0.00655
SWE,Period,Female,1890,35,208.05,31126.36,0.00668
SWE,Period,Male,1890,35,184.14,28196.46,0.00653
SWE,Period,Female,1890,36,200.05,30570.46,0.00654
SWE,Period,Male,1890,36,190.14,27539.74,0.0069
SWE,Period,Female,1890,37,219.05,28117.67,0.00779
SWE,Period,Male,1890,37,203.15,25274.67,0.00804
SWE,Period,Female,1890,38,224.04,27727.83,0.00808
SWE,Period,Male,1890,38,222.17,25014.87,0.00888
SWE,Period,Female,1890,39,228.05,28373.95,0.00804
SWE,Period,Male,1890,39,213.16,25538.89,0.00835
SWE,Period,Female,1890,40,242.06,28885.19,0.00838
SWE,Period,Male,1890,40,215.17,25801.03,0.00834
SWE,Period,Female,1890,41,230.05,28168.28,0.00817
SWE,Period,Male,1890,41,216.16,24950.02,0.00866
SWE,Period,Female,1890,42,198.04,26244.69,0.00755
SWE,Period,Male,1890,42,192.15,23195.84,0.00828
SWE,Period,Female,1890,43,217.05,25018.23,0.00868
SWE,Period,Male,1890,43,205.16,22384.09,0.00917
SWE,Period,Female,1890,44,210.04,25425.97,0.00826
SWE,Period,Male,1890,44,234.17,22584.5,0.01037
SWE,Period,Female,1890,45,225.05,26732.82,0.00842
SWE,Period,Male,1890,45,286.21,23578.18,0.01214
SWE,Period,Female,1890,46,269.06,26425.85,0.01018
SWE,Period,Male,1890,46,255.19,23355.3,0.01093
SWE,Period,Female,1890,47,241.05,25819.08,0.00934
SWE,Period,Male,1890,47,254.19,22596.06,0.01125
SWE,Period,Female,1890,48,250.06,25238.61,0.00991
SWE,Period,Male,1890,48,262.2,22019.27,0.01191
SWE,Period,Female,1890,49,249.06,24797.58,0.01004
SWE,Period,Male,1890,49,281.21,21754.76,0.01293
SWE,Period,Female,1890,50,222.04,24141.09,0.0092
SWE,Period,Male,1890,50,314.24,21057.06,0.01492
SWE,Period,Female,1890,51,253.06,22742.7,0.01113
SWE,Period,Male,1890,51,257.2,19645.97,0.01309
SWE,Period,Female,1890,52,273.06,22533.26,0.01212
SWE,Period,Male,1890,52,279.22,19609.97,0.01424
SWE,Period,Female,1890,53,283.06,23137.43,0.01223
SWE,Period,Male,1890,53,321.24,20159.13,0.01594
SWE,Period,Female,1890,54,304.07,23786.89,0.01278
SWE,Period,Male,1890,54,339.26,20653.32,0.01643
SWE,Period,Female,1890,55,363.08,24073.58,0.01508
SWE,Period,Male,1890,55,364.28,21008.96,0.01734
SWE,Period,Female,1890,56,379.08,23887.81,0.01587
SWE,Period,Male,1890,56,414.32,20866.76,0.01986
SWE,Period,Female,1890,57,325.07,22328.03,0.01456
SWE,Period,Male,1890,57,402.31,19580.38,0.02055
SWE,Period,Female,1890,58,337.07,20215.22,0.01667
SWE,Period,Male,1890,58,357.27,17692.13,0.02019
SWE,Period,Female,1890,59,388.09,20046.88,0.01936
SWE,Period,Male,1890,59,381.29,17299.2,0.02204
SWE,Period,Female,1890,60,395.09,20813.23,0.01898
SWE,Period,Male,1890,60,447.34,17898.26,0.02499
SWE,Period,Female,1890,61,418.09,20356.52,0.02054
SWE,Period,Male,1890,61,482.36,17367.62,0.02777
SWE,Period,Female,1890,62,420.1,18830.91,0.02231
SWE,Period,Male,1890,62,403.3,15955.77,0.02528
SWE,Period,Female,1890,63,495.11,18856.98,0.02626
SWE,Period,Male,1890,63,490.37,15953.87,0.03074
SWE,Period,Female,1890,64,558.12,19755.09,0.02825
SWE,Period,Male,1890,64,543.41,16646.06,0.03264
SWE,Period,Female,1890,65,569.13,18958.82,0.03002
SWE,Period,Male,1890,65,569.44,15878.48,0.03586
SWE,Period,Female,1890,66,592.13,18275.36,0.0324
SWE,Period,Male,1890,66,542.41,15356.84,0.03532
SWE,Period,Female,1890,67,662.15,17744.5,0.03732
SWE,Period,Male,1890,67,607.46,14827.79,0.04097
SWE,Period,Female,1890,68,615.14,16405.54,0.0375
SWE,Period,Male,1890,68,607.46,13632.78,0.04456
SWE,Period,Female,1890,69,697.16,14733.96,0.04732
SWE,Period,Male,1890,69,593.45,12335.35,0.04811
SWE,Period,Female,1890,70,672.15,13154.13,0.0511
SWE,Period,Male,1890,70,534.41,10941.47,0.04884
SWE,Period,Female,1890,71,675.15,12303,0.05488
SWE,Period,Male,1890,71,620.47,10051.92,0.06173
SWE,Period,Female,1890,72,671.15,11484.17,0.05844
SWE,Period,Male,1890,72,610.46,9179.84,0.0665
SWE,Period,Female,1890,73,706.16,10909.07,0.06473
SWE,Period,Male,1890,73,596.45,8622.23,0.06918
SWE,Period,Female,1890,74,697.15,10354.77,0.06733
SWE,Period,Male,1890,74,651.5,8050.57,0.08093
SWE,Period,Female,1890,75,683.15,8966.26,0.07619
SWE,Period,Male,1890,75,603.46,6836.36,0.08827
SWE,Period,Female,1890,76,622.14,7279.89,0.08546
SWE,Period,Male,1890,76,535.41,5446.75,0.0983
SWE,Period,Female,1890,77,638.14,6665.8,0.09573
SWE,Period,Male,1890,77,505.38,4832.89,0.10457
SWE,Period,Female,1890,78,669.15,6573.01,0.1018
SWE,Period,Male,1890,78,546.42,4649.07,0.11753
SWE,Period,Female,1890,79,652.14,5755.96,0.1133
SWE,Period,Male,1890,79,477.36,4020.56,0.11873
SWE,Period,Female,1890,80,540.11,4396.18,0.12286
SWE,Period,Male,1890,80,387.29,2983.91,0.12979
SWE,Period,Female,1890,81,453.1,3473.94,0.13043
SWE,Period,Male,1890,81,357.27,2282.36,0.15654
SWE,Period,Female,1890,82,473.1,3146.95,0.15034
SWE,Period,Male,1890,82,359.27,2034.41,0.1766
SWE,Period,Female,1890,83,468.1,2705.35,0.17303
SWE,Period,Male,1890,83,354.27,1695.53,0.20894
SWE,Period,Female,1890,84,415.09,2251.61,0.18435
SWE,Period,Male,1890,84,296.23,1343.26,0.22053
SWE,Period,Female,1890,85,390.09,1895.82,0.20576
SWE,Period,Male,1890,85,250.19,1102.72,0.22688
SWE,Period,Female,1890,86,336.07,1586.4,0.21184
SWE,Period,Male,1890,86,219.17,895.11,0.24485
SWE,Period,Female,1890,87,273.06,1237.79,0.2206
SWE,Period,Male,1890,87,170.13,678.09,0.2509
SWE,Period,Female,1890,88,227.05,900.63,0.2521
SWE,Period,Male,1890,88,142.11,470.54,0.30201
SWE,Period,Female,1890,89,196.04,648.07,0.3025
SWE,Period,Male,1890,89,74.05,300.54,0.24639
SWE,Period,Female,1890,90,173.04,473.85,0.36518
SWE,Period,Male,1890,90,75.05,207.36,0.36193
SWE,Period,Female,1890,91,116.03,346.87,0.33451
SWE,Period,Male,1890,91,56.04,143.02,0.39183
SWE,Period,Female,1890,92,89.02,253.71,0.35087
SWE,Period,Male,1890,92,41.03,95.99,0.42744
SWE,Period,Female,1890,93,80.02,177.33,0.45125
SWE,Period,Male,1890,93,29.02,69.88,0.41528
SWE,Period,Female,1890,94,58.01,110.75,0.52379
SWE,Period,Male,1890,94,26.02,43.13,0.60329
SWE,Period,Female,1890,95,35.01,70.47,0.49681
SWE,Period,Male,1890,95,17.02,22.55,0.75477
SWE,Period,Female,1890,96,22.01,44.5,0.49461
SWE,Period,Male,1890,96,8.01,12.78,0.62676
SWE,Period,Female,1890,97,19.01,24.48,0.77655
SWE,Period,Male,1890,97,3,7.79,0.38511
SWE,Period,Female,1890,98,4,11.65,0.34335
SWE,Period,Male,1890,98,3,4.54,0.66079
SWE,Period,Female,1890,99,3,7.41,0.40486
SWE,Period,Male,1890,99,1,2.75,0.36364
SWE,Period,Female,1890,100,4,3.64,1.0989
SWE,Period,Female,1890,101,1,2.31,0.4329
SWE,Period,Female,1890,102,2,1.98,1.0101
SWE,Period,Female,1890,104,1,0.74,1.35135
SWE,Period,Female,1891,0,6342.63,61086.62,0.10383
SWE,Period,Male,1891,0,8290.55,63430.86,0.1307
SWE,Period,Female,1891,1,1840.19,56920.59,0.03233
SWE,Period,Male,1891,1,2087.65,58118.13,0.03592
SWE,Period,Female,1891,2,1124.11,56308.28,0.01996
SWE,Period,Male,1891,2,1194.94,57574.64,0.02075
SWE,Period,Female,1891,3,862.09,56941.62,0.01514
SWE,Period,Male,1891,3,961.76,58340.07,0.01649
SWE,Period,Female,1891,4,678.06,56366.29,0.01203
SWE,Period,Male,1891,4,698.55,57779.05,0.01209
SWE,Period,Female,1891,5,518.05,54689.11,0.00947
SWE,Period,Male,1891,5,512.4,56129.56,0.00913
SWE,Period,Female,1891,6,382.03,53669.17,0.00712
SWE,Period,Male,1891,6,411.32,55150.37,0.00746
SWE,Period,Female,1891,7,312.03,52117.16,0.00599
SWE,Period,Male,1891,7,335.27,53660.08,0.00625
SWE,Period,Female,1891,8,255.03,50356.34,0.00506
SWE,Period,Male,1891,8,231.18,51807.29,0.00446
SWE,Period,Female,1891,9,224.03,49285.01,0.00455
SWE,Period,Male,1891,9,209.16,50715.12,0.00412
SWE,Period,Female,1891,10,215.02,48603.66,0.00442
SWE,Period,Male,1891,10,213.17,49887.74,0.00427
SWE,Period,Female,1891,11,187.02,49165.19,0.0038
SWE,Period,Male,1891,11,193.15,50129.46,0.00385
SWE,Period,Female,1891,12,177.02,48400.8,0.00366
SWE,Period,Male,1891,12,175.14,49477.39,0.00354
SWE,Period,Female,1891,13,168.02,47659.58,0.00353
SWE,Period,Male,1891,13,160.13,48817.02,0.00328
SWE,Period,Female,1891,14,178.02,47098.2,0.00378
SWE,Period,Male,1891,14,154.12,48325.01,0.00319
SWE,Period,Female,1891,15,197.02,45641.82,0.00432
SWE,Period,Male,1891,15,162.12,46930.92,0.00345
SWE,Period,Female,1891,16,196.02,44235.44,0.00443
SWE,Period,Male,1891,16,194.15,45446.48,0.00427
SWE,Period,Female,1891,17,193.02,42841.79,0.00451
SWE,Period,Male,1891,17,198.16,44084.71,0.00449
SWE,Period,Female,1891,18,199.02,41352.84,0.00481
SWE,Period,Male,1891,18,217.18,42706.57,0.00509
SWE,Period,Female,1891,19,223.02,40415.11,0.00552
SWE,Period,Male,1891,19,237.19,41237.31,0.00575
SWE,Period,Female,1891,20,191.02,38804.26,0.00492
SWE,Period,Male,1891,20,256.2,38441.41,0.00666
SWE,Period,Female,1891,21,195.02,36301.01,0.00537
SWE,Period,Male,1891,21,242.19,35168.12,0.00689
SWE,Period,Female,1891,22,176.02,33724.25,0.00522
SWE,Period,Male,1891,22,214.17,31882.49,0.00672
SWE,Period,Female,1891,23,193.02,33577.29,0.00575
SWE,Period,Male,1891,23,198.16,31230.78,0.00635
SWE,Period,Female,1891,24,206.02,36553.19,0.00564
SWE,Period,Male,1891,24,206.16,34409.99,0.00599
SWE,Period,Female,1891,25,230.03,37555.28,0.00613
SWE,Period,Male,1891,25,217.18,35357.48,0.00614
SWE,Period,Female,1891,26,232.02,37380.48,0.00621
SWE,Period,Male,1891,26,224.18,34687.13,0.00646
SWE,Period,Female,1891,27,229.02,37142.32,0.00617
SWE,Period,Male,1891,27,213.17,34179.62,0.00624
SWE,Period,Female,1891,28,212.02,36072.08,0.00588
SWE,Period,Male,1891,28,224.18,32876.18,0.00682
SWE,Period,Female,1891,29,224.02,34389.25,0.00651
SWE,Period,Male,1891,29,181.14,30890.5,0.00586
SWE,Period,Female,1891,30,211.02,34390.51,0.00614
SWE,Period,Male,1891,30,212.17,30642.56,0.00692
SWE,Period,Female,1891,31,226.03,35425.32,0.00638
SWE,Period,Male,1891,31,199.15,31434.69,0.00634
SWE,Period,Female,1891,32,237.02,35129.31,0.00675
SWE,Period,Male,1891,32,217.17,31155.22,0.00697
SWE,Period,Female,1891,33,235.02,33227.39,0.00707
SWE,Period,Male,1891,33,209.17,29319.78,0.00713
SWE,Period,Female,1891,34,199.02,30937.72,0.00643
SWE,Period,Male,1891,34,194.15,27318.93,0.00711
SWE,Period,Female,1891,35,214.02,29998.44,0.00713
SWE,Period,Male,1891,35,173.14,26942.42,0.00643
SWE,Period,Female,1891,36,201.02,30769.58,0.00653
SWE,Period,Male,1891,36,183.14,27804.14,0.00659
SWE,Period,Female,1891,37,202.02,30230.37,0.00668
SWE,Period,Male,1891,37,231.18,27160.95,0.00851
SWE,Period,Female,1891,38,200.02,27808.47,0.00719
SWE,Period,Male,1891,38,195.16,24922.52,0.00783
SWE,Period,Female,1891,39,248.03,27406.3,0.00905
SWE,Period,Male,1891,39,188.15,24681.08,0.00762
SWE,Period,Female,1891,40,208.02,28048.72,0.00742
SWE,Period,Male,1891,40,203.16,25218.38,0.00806
SWE,Period,Female,1891,41,252.02,28564.75,0.00882
SWE,Period,Male,1891,41,230.18,25473.98,0.00904
SWE,Period,Female,1891,42,223.02,27870.8,0.008
SWE,Period,Male,1891,42,222.18,24637.48,0.00902
SWE,Period,Female,1891,43,184.02,25979.82,0.00708
SWE,Period,Male,1891,43,186.14,22918.45,0.00812
SWE,Period,Female,1891,44,237.02,24747.78,0.00958
SWE,Period,Male,1891,44,216.17,22108.34,0.00978
SWE,Period,Female,1891,45,215.03,25149.97,0.00855
SWE,Period,Male,1891,45,213.16,22277.74,0.00957
SWE,Period,Female,1891,46,227.02,26442.42,0.00859
SWE,Period,Male,1891,46,254.2,23260.78,0.01093
SWE,Period,Female,1891,47,237.02,26130.14,0.00907
SWE,Period,Male,1891,47,228.18,23052.51,0.0099
SWE,Period,Female,1891,48,222.02,25524.72,0.0087
SWE,Period,Male,1891,48,242.19,22299.57,0.01086
SWE,Period,Female,1891,49,204.02,24964.75,0.00817
SWE,Period,Male,1891,49,260.21,21719,0.01198
SWE,Period,Female,1891,50,241.03,24521.72,0.00983
SWE,Period,Male,1891,50,267.21,21427.53,0.01247
SWE,Period,Female,1891,51,250.03,23842.26,0.01049
SWE,Period,Male,1891,51,265.21,20744.88,0.01278
SWE,Period,Female,1891,52,233.02,22457.96,0.01038
SWE,Period,Male,1891,52,234.19,19361.16,0.0121
SWE,Period,Female,1891,53,257.03,22235.44,0.01156
SWE,Period,Male,1891,53,248.2,19311.01,0.01285
SWE,Period,Female,1891,54,246.02,22824.07,0.01078
SWE,Period,Male,1891,54,293.24,19828.59,0.01479
SWE,Period,Female,1891,55,292.03,23442.61,0.01246
SWE,Period,Male,1891,55,322.25,20297.13,0.01588
